,paper_doi,conf_seriesId,conf_acronym,conf_name,conf_city,conf_country,author_order,author_givenName,author_familyName,org_gridId,org_name,org_city,org_country,org_countrycode,affiliationString,paper_title,book_doi,book_title,book_confSubtitle,rights,year
762083,10.1007/978-3-319-34129-3_14,esws,ESWC,International Semantic Web Conference,Heraklion,Greece,3,Ansgar,Scherp,grid.9764.c,Kiel University,Kiel,Germany,DE,Kiel University,Comparing Vocabulary Term Recommendations Using Association Rules and Learning to Rank: A User Study,10.1007/978-3-319-34129-3,The Semantic Web. Latest Advances and New Domains,"13th International Conference, ESWC 2016, Heraklion, Crete, Greece, May 29 -- June 2, 2016, Proceedings",Restricted,2016-01-01
547194,10.1007/978-3-319-07443-6_31,esws,ESWC,European Semantic Web Conference,"Anissaras, Crete",Greece,3,Ansgar,Scherp,grid.9764.c,Kiel University,Kiel,Germany,DE,Kiel University and Leibniz Information Center for Economics,Survey on Common Strategies of Vocabulary Reuse in Linked Open Data Modeling,10.1007/978-3-319-07443-6,The Semantic Web: Trends and Challenges,"11th International Conference, ESWC 2014, Anissaras, Crete, Greece, May 25-29, 2014, Proceedings",Restricted,2014-01-01
547152,10.1007/978-3-319-07443-6_11,esws,ESWC,European Semantic Web Conference,"Anissaras, Crete",Greece,2,Ansgar,Scherp,grid.461649.8,German National Library of Economics,Kiel,Germany,DE,Kiel University and Leibniz Information Centre for Economics,A Framework for Iterative Signing of Graph Data on the Web,10.1007/978-3-319-07443-6,The Semantic Web: Trends and Challenges,"11th International Conference, ESWC 2014, Anissaras, Crete, Greece, May 25-29, 2014, Proceedings",Restricted,2014-01-01
520435,10.1007/978-3-662-46641-4_19,esws,ESWC,Extended Semantic Web Conference,"Heraklion, Crete",Greece,2,Matthew J.,Kempton,grid.13097.3c,King's College London,London,United Kingdom,GB,King’s College London,Online Open Neuroimaging Mass Meta-Analysis with a Wiki,10.1007/978-3-662-46641-4,The Semantic Web: ESWC 2012 Satellite Events,"ESWC 2012 Satellite Events, Heraklion, Crete, Greece, May 27-31, 2012. Revised Selected Papers",,2015-01-01
520436,10.1007/978-3-662-46641-4_19,esws,ESWC,Extended Semantic Web Conference,"Heraklion, Crete",Greece,3,Steven C. R.,Williams,grid.13097.3c,King's College London,London,United Kingdom,GB,King’s College London,Online Open Neuroimaging Mass Meta-Analysis with a Wiki,10.1007/978-3-662-46641-4,The Semantic Web: ESWC 2012 Satellite Events,"ESWC 2012 Satellite Events, Heraklion, Crete, Greece, May 27-31, 2012. Revised Selected Papers",,2015-01-01
520534,10.1007/978-3-662-46641-4_9,esws,ESWC,Extended Semantic Web Conference,"Heraklion, Crete",Greece,1,Basil,Ell,grid.7892.4,Karlsruhe Institute of Technology,Karlsruhe,Germany,DE,KIT,SPARTIQULATION: Verbalizing SPARQL Queries,10.1007/978-3-662-46641-4,The Semantic Web: ESWC 2012 Satellite Events,"ESWC 2012 Satellite Events, Heraklion, Crete, Greece, May 27-31, 2012. Revised Selected Papers",,2015-01-01
520535,10.1007/978-3-662-46641-4_9,esws,ESWC,Extended Semantic Web Conference,"Heraklion, Crete",Greece,2,Denny,Vrandečić,grid.7892.4,Karlsruhe Institute of Technology,Karlsruhe,Germany,DE,KIT,SPARTIQULATION: Verbalizing SPARQL Queries,10.1007/978-3-662-46641-4,The Semantic Web: ESWC 2012 Satellite Events,"ESWC 2012 Satellite Events, Heraklion, Crete, Greece, May 27-31, 2012. Revised Selected Papers",,2015-01-01
520536,10.1007/978-3-662-46641-4_9,esws,ESWC,Extended Semantic Web Conference,"Heraklion, Crete",Greece,3,Elena,Simperl,grid.7892.4,Karlsruhe Institute of Technology,Karlsruhe,Germany,DE,KIT,SPARTIQULATION: Verbalizing SPARQL Queries,10.1007/978-3-662-46641-4,The Semantic Web: ESWC 2012 Satellite Events,"ESWC 2012 Satellite Events, Heraklion, Crete, Greece, May 27-31, 2012. Revised Selected Papers",,2015-01-01
852228,10.1007/978-3-642-13489-0_24,esws,ESWC,Extended Semantic Web Conference,"Heraklion, Crete",Greece,1,Thanh,Tran,grid.7892.4,Karlsruhe Institute of Technology,Karlsruhe,Germany,DE,KIT,Usability of Keyword-Driven Schema-Agnostic Search,10.1007/978-3-642-13489-0,The Semantic Web: Research and Applications,"7th European Semantic Web Conference, ESWC 2010, Heraklion, Crete, Greece, May 30 - June 3, 2010, Proceedings, Part II",OpenAccess,2010-01-01
368438,10.1007/978-3-642-21064-8_22,esws,ESWC,Extended Semantic Web Conference,"Heraklion, Crete",Greece,2,Denny,Vrandečić,grid.7892.4,Karlsruhe Institute of Technology,Karlsruhe,Germany,DE,KIT Karlsruhe Institute of Technology,Zhi# – OWL Aware Compilation,10.1007/978-3-642-21064-8,The Semantic Web: Research and Applications,"8th Extended Semantic Web Conference, ESWC 2011, Heraklion, Crete, Greece, May 29 ? June 2, 2011. Proceedings, Part II",OpenAccess,2011-01-01
1102125,10.1007/978-3-540-25956-5_12,esws,ESWS,European Semantic Web Symposium,"Heraklion, Crete",Greece,1,Matthias,Palmér,grid.5037.1,Royal Institute of Technology,Stockholm,Sweden,SE,KMR group at CID/KTH (Royal Institute of Technology),The SCAM Framework: Helping Semantic Web Applications to Store and Access Metadata,10.1007/b97867,The Semantic Web: Research and Applications,"First European Semantic Web Symposium, ESWS 2004, Heraklion, Crete, Greece, May 10-12, 2004, Proceedings",Restricted,2004-01-01
1102126,10.1007/978-3-540-25956-5_12,esws,ESWS,European Semantic Web Symposium,"Heraklion, Crete",Greece,2,Ambjörn,Naeve,grid.5037.1,Royal Institute of Technology,Stockholm,Sweden,SE,KMR group at CID/KTH (Royal Institute of Technology),The SCAM Framework: Helping Semantic Web Applications to Store and Access Metadata,10.1007/b97867,The Semantic Web: Research and Applications,"First European Semantic Web Symposium, ESWS 2004, Heraklion, Crete, Greece, May 10-12, 2004, Proceedings",Restricted,2004-01-01
1102127,10.1007/978-3-540-25956-5_12,esws,ESWS,European Semantic Web Symposium,"Heraklion, Crete",Greece,3,Fredrik,Paulsson,grid.5037.1,Royal Institute of Technology,Stockholm,Sweden,SE,KMR group at CID/KTH (Royal Institute of Technology),The SCAM Framework: Helping Semantic Web Applications to Store and Access Metadata,10.1007/b97867,The Semantic Web: Research and Applications,"First European Semantic Web Symposium, ESWS 2004, Heraklion, Crete, Greece, May 10-12, 2004, Proceedings",Restricted,2004-01-01
335741,10.1007/978-3-319-47602-5_48,esws,ESWC,International Semantic Web Conference,Heraklion,Greece,1,Albert,Meroño-Peñuela,grid.418101.d,Royal Netherlands Academy of Arts and Sciences,Amsterdam,Netherlands,NL,KNAW,grlc Makes GitHub Taste Like Linked Data APIs,10.1007/978-3-319-47602-5,The Semantic Web,"ESWC 2016 Satellite Events, Heraklion, Crete, Greece, May 29 ? June 2,  2016, Revised Selected Papers",Restricted,2016-01-01
1146114,10.1007/978-3-642-41242-4_54,esws,ESWC,Extended Semantic Web Conference,Montpellier,France,1,Albert,Meroño-Peñuela,grid.418101.d,Royal Netherlands Academy of Arts and Sciences,Amsterdam,Netherlands,NL,KNAW,Longitudinal Queries over Linked Census Data,10.1007/978-3-642-41242-4,The Semantic Web: ESWC 2013 Satellite Events,"ESWC 2013, Satellite Events, Montpellier, France, May 26-30, 2013, Revised Selected Papers",Restricted,2013-01-01
1146116,10.1007/978-3-642-41242-4_54,esws,ESWC,Extended Semantic Web Conference,Montpellier,France,3,Andrea,Scharnhorst,grid.418101.d,Royal Netherlands Academy of Arts and Sciences,Amsterdam,Netherlands,NL,KNAW,Longitudinal Queries over Linked Census Data,10.1007/978-3-642-41242-4,The Semantic Web: ESWC 2013 Satellite Events,"ESWC 2013, Satellite Events, Montpellier, France, May 26-30, 2013, Revised Selected Papers",Restricted,2013-01-01
1146117,10.1007/978-3-642-41242-4_54,esws,ESWC,Extended Semantic Web Conference,Montpellier,France,4,Christophe,Guéret,grid.418101.d,Royal Netherlands Academy of Arts and Sciences,Amsterdam,Netherlands,NL,KNAW,Longitudinal Queries over Linked Census Data,10.1007/978-3-642-41242-4,The Semantic Web: ESWC 2013 Satellite Events,"ESWC 2013, Satellite Events, Montpellier, France, May 26-30, 2013, Revised Selected Papers",Restricted,2013-01-01
335663,10.1007/978-3-319-47602-5_36,esws,ESWC,International Semantic Web Conference,Heraklion,Greece,4,Saedeeh,Shekarpour,,,,,,Knoesis Center,Qanary – The Fast Track to Creating a Question Answering System with Linked Data Technology,10.1007/978-3-319-47602-5,The Semantic Web,"ESWC 2016 Satellite Events, Heraklion, Crete, Greece, May 29 ? June 2,  2016, Revised Selected Papers",Restricted,2016-01-01
476244,10.1007/978-3-642-38288-8_55,esws,ESWC,Extended Semantic Web Conference,Montpellier,France,1,Patrick,Hoefler,grid.425625.2,Know Center,Graz,Austria,AT,Know-Center,Linked Data Interfaces for Non-expert Users,10.1007/978-3-642-38288-8,The Semantic Web: Semantics and Big Data,"10th International Conference, ESWC 2013, Montpellier, France, May 26-30, 2013. Proceedings",Restricted,2013-01-01
1145984,10.1007/978-3-642-41242-4_19,esws,ESWC,Extended Semantic Web Conference,Montpellier,France,1,Patrick,Hoefler,grid.425625.2,Know Center,Graz,Austria,AT,Know-Center,Linked Data Query Wizard: A Tabular Interface for the Semantic Web,10.1007/978-3-642-41242-4,The Semantic Web: ESWC 2013 Satellite Events,"ESWC 2013, Satellite Events, Montpellier, France, May 26-30, 2013, Revised Selected Papers",Restricted,2013-01-01
1145986,10.1007/978-3-642-41242-4_19,esws,ESWC,Extended Semantic Web Conference,Montpellier,France,3,Vedran,Sabol,grid.425625.2,Know Center,Graz,Austria,AT,Know-Center,Linked Data Query Wizard: A Tabular Interface for the Semantic Web,10.1007/978-3-642-41242-4,The Semantic Web: ESWC 2013 Satellite Events,"ESWC 2013, Satellite Events, Montpellier, France, May 26-30, 2013, Revised Selected Papers",Restricted,2013-01-01
1145987,10.1007/978-3-642-41242-4_19,esws,ESWC,Extended Semantic Web Conference,Montpellier,France,4,Stefanie,Lindstaedt,grid.425625.2,Know Center,Graz,Austria,AT,Know-Center,Linked Data Query Wizard: A Tabular Interface for the Semantic Web,10.1007/978-3-642-41242-4,The Semantic Web: ESWC 2013 Satellite Events,"ESWC 2013, Satellite Events, Montpellier, France, May 26-30, 2013, Revised Selected Papers",Restricted,2013-01-01
335690,10.1007/978-3-319-47602-5_40,esws,ESWC,International Semantic Web Conference,Heraklion,Greece,1,Andi,Rexha,grid.425625.2,Know Center,Graz,Austria,AT,Know-Center GmbH,Polarity Classification for Target Phrases in Tweets: A Word2Vec Approach,10.1007/978-3-319-47602-5,The Semantic Web,"ESWC 2016 Satellite Events, Heraklion, Crete, Greece, May 29 ? June 2,  2016, Revised Selected Papers",Restricted,2016-01-01
335691,10.1007/978-3-319-47602-5_40,esws,ESWC,International Semantic Web Conference,Heraklion,Greece,2,Mark,Kröll,grid.425625.2,Know Center,Graz,Austria,AT,Know-Center GmbH,Polarity Classification for Target Phrases in Tweets: A Word2Vec Approach,10.1007/978-3-319-47602-5,The Semantic Web,"ESWC 2016 Satellite Events, Heraklion, Crete, Greece, May 29 ? June 2,  2016, Revised Selected Papers",Restricted,2016-01-01
335693,10.1007/978-3-319-47602-5_40,esws,ESWC,International Semantic Web Conference,Heraklion,Greece,4,Roman,Kern,grid.425625.2,Know Center,Graz,Austria,AT,Know-Center GmbH,Polarity Classification for Target Phrases in Tweets: A Word2Vec Approach,10.1007/978-3-319-47602-5,The Semantic Web,"ESWC 2016 Satellite Events, Heraklion, Crete, Greece, May 29 ? June 2,  2016, Revised Selected Papers",Restricted,2016-01-01
661903,10.1007/978-3-642-02121-3_65,esws,ESWC,European Semantic Web Conference,"Heraklion, Crete",Greece,3,Stefanie,Lindstaedt,grid.425625.2,Know Center,Graz,Austria,AT,Know-Center. Inffeldgasse 21a,MoKi: The Enterprise Modelling Wiki,10.1007/978-3-642-02121-3,The Semantic Web: Research and Applications,"6th European Semantic Web Conference, ESWC 2009 Heraklion, Crete, Greece, May 31? June 4, 2009 Proceedings",OpenAccess,2009-01-01
661906,10.1007/978-3-642-02121-3_65,esws,ESWC,European Semantic Web Conference,"Heraklion, Crete",Greece,5,Viktoria,Pammer,grid.425625.2,Know Center,Graz,Austria,AT,Know-Center. Inffeldgasse 21a,MoKi: The Enterprise Modelling Wiki,10.1007/978-3-642-02121-3,The Semantic Web: Research and Applications,"6th European Semantic Web Conference, ESWC 2009 Heraklion, Crete, Greece, May 31? June 4, 2009 Proceedings",OpenAccess,2009-01-01
925807,10.1007/11762256_37,esws,ESWC,European Semantic Web Conference,Budva,Montenegro,2,Michael,Sintek,,,,,,Knowledge Management,A Multilingual/Multimedia Lexicon Model for Ontologies,10.1007/11762256,The Semantic Web: Research and Applications,"3rd European Semantic Web Conference, ESWC 2006, Budva, Montenegro, June 11-14, 2006, Proceedings",OpenAccess,2006-01-01
925808,10.1007/11762256_37,esws,ESWC,European Semantic Web Conference,Budva,Montenegro,3,Malte,Kiesel,,,,,,Knowledge Management,A Multilingual/Multimedia Lexicon Model for Ontologies,10.1007/11762256,The Semantic Web: Research and Applications,"3rd European Semantic Web Conference, ESWC 2006, Budva, Montenegro, June 11-14, 2006, Proceedings",OpenAccess,2006-01-01
661919,10.1007/978-3-642-02121-3_60,esws,ESWC,European Semantic Web Conference,"Heraklion, Crete",Greece,1,Sam,Chapman,grid.435801.b,Knowledge Now (United Kingdom),Sheffield,United Kingdom,GB,Knowledge Now Limited,K-Tools: Towards Semantic Knowledge Management,10.1007/978-3-642-02121-3,The Semantic Web: Research and Applications,"6th European Semantic Web Conference, ESWC 2009 Heraklion, Crete, Greece, May 31? June 4, 2009 Proceedings",OpenAccess,2009-01-01
661921,10.1007/978-3-642-02121-3_60,esws,ESWC,European Semantic Web Conference,"Heraklion, Crete",Greece,3,Ravish,Bhagdev,grid.435801.b,Knowledge Now (United Kingdom),Sheffield,United Kingdom,GB,Knowledge Now Limited,K-Tools: Towards Semantic Knowledge Management,10.1007/978-3-642-02121-3,The Semantic Web: Research and Applications,"6th European Semantic Web Conference, ESWC 2009 Heraklion, Crete, Greece, May 31? June 4, 2009 Proceedings",OpenAccess,2009-01-01
718349,10.1007/978-3-540-68234-9_31,esws,ESWC,European Semantic Web Conference,Canary Islands,Spain,1,Antoine,Isaac,grid.425631.7,National Library of the Netherlands,The Hague,Netherlands,NL,Koninklijke Bibliotheek,"Putting Ontology Alignment in Context: Usage Scenarios, Deployment and Evaluation in a Library Case",10.1007/978-3-540-68234-9,The Semantic Web: Research and Applications,"5th European Semantic Web Conference, ESWC 2008, Tenerife, Canary Islands, Spain",OpenAccess,2008-01-01
718350,10.1007/978-3-540-68234-9_31,esws,ESWC,European Semantic Web Conference,Canary Islands,Spain,2,Henk,Matthezing,grid.425631.7,National Library of the Netherlands,The Hague,Netherlands,NL,Koninklijke Bibliotheek,"Putting Ontology Alignment in Context: Usage Scenarios, Deployment and Evaluation in a Library Case",10.1007/978-3-540-68234-9,The Semantic Web: Research and Applications,"5th European Semantic Web Conference, ESWC 2008, Tenerife, Canary Islands, Spain",OpenAccess,2008-01-01
718352,10.1007/978-3-540-68234-9_31,esws,ESWC,European Semantic Web Conference,Canary Islands,Spain,3,Lourens,Meij,grid.425631.7,National Library of the Netherlands,The Hague,Netherlands,NL,Koninklijke Bibliotheek,"Putting Ontology Alignment in Context: Usage Scenarios, Deployment and Evaluation in a Library Case",10.1007/978-3-540-68234-9,The Semantic Web: Research and Applications,"5th European Semantic Web Conference, ESWC 2008, Tenerife, Canary Islands, Spain",OpenAccess,2008-01-01
718355,10.1007/978-3-540-68234-9_31,esws,ESWC,European Semantic Web Conference,Canary Islands,Spain,5,Shenghui,Wang,grid.425631.7,National Library of the Netherlands,The Hague,Netherlands,NL,Koninklijke Bibliotheek,"Putting Ontology Alignment in Context: Usage Scenarios, Deployment and Evaluation in a Library Case",10.1007/978-3-540-68234-9,The Semantic Web: Research and Applications,"5th European Semantic Web Conference, ESWC 2008, Tenerife, Canary Islands, Spain",OpenAccess,2008-01-01
970900,10.1007/978-3-642-13486-9_27,esws,ESWC,Extended Semantic Web Conference,"Heraklion, Crete",Greece,1,Lourens,Meij,grid.425631.7,National Library of the Netherlands,The Hague,Netherlands,NL,"Koninklijke Bibliotheek, Den Haag",A Web-Based Repository Service for Vocabularies and Alignments in the Cultural Heritage Domain,10.1007/978-3-642-13486-9,The Semantic Web: Research and Applications,"7th Extended Semantic Web Conference, ESWC 2010, Heraklion, Crete, Greece, May 30 - June 2, 2010, Proceedings, Part I",OpenAccess,2010-01-01
970902,10.1007/978-3-642-13486-9_27,esws,ESWC,Extended Semantic Web Conference,"Heraklion, Crete",Greece,2,Antoine,Isaac,grid.425631.7,National Library of the Netherlands,The Hague,Netherlands,NL,"Koninklijke Bibliotheek, Den Haag",A Web-Based Repository Service for Vocabularies and Alignments in the Cultural Heritage Domain,10.1007/978-3-642-13486-9,The Semantic Web: Research and Applications,"7th Extended Semantic Web Conference, ESWC 2010, Heraklion, Crete, Greece, May 30 - June 2, 2010, Proceedings, Part I",OpenAccess,2010-01-01
852250,10.1007/978-3-642-13489-0_32,esws,ESWC,Extended Semantic Web Conference,"Heraklion, Crete",Greece,1,Seungwoo,Lee,grid.249964.4,Korea Institute of Science & Technology Information,Daejeon,South Korea,KR,Korea Institute of Science and Technology Information (KISTI),OntoFrame S3: Semantic Web-Based Academic Research Information Portal Service Empowered by STAR-WIN,10.1007/978-3-642-13489-0,The Semantic Web: Research and Applications,"7th European Semantic Web Conference, ESWC 2010, Heraklion, Crete, Greece, May 30 - June 3, 2010, Proceedings, Part II",OpenAccess,2010-01-01
852251,10.1007/978-3-642-13489-0_32,esws,ESWC,Extended Semantic Web Conference,"Heraklion, Crete",Greece,2,Mikyoung,Lee,grid.249964.4,Korea Institute of Science & Technology Information,Daejeon,South Korea,KR,Korea Institute of Science and Technology Information (KISTI),OntoFrame S3: Semantic Web-Based Academic Research Information Portal Service Empowered by STAR-WIN,10.1007/978-3-642-13489-0,The Semantic Web: Research and Applications,"7th European Semantic Web Conference, ESWC 2010, Heraklion, Crete, Greece, May 30 - June 3, 2010, Proceedings, Part II",OpenAccess,2010-01-01
